x,y,z
438.47859876592884,130.5491211541198,b
418.6177289478264,113.23019874723684,b
388.542613833947,112.5956639386655,b
481.8217436992396,117.28750078830825,b
454.6890024934584,104.17725076902633,b
396.3800727085017,93.1949725068452,b
434.52923749762084,72.49149715634184,b
489.5704138466936,122.58582326822057,b
484.83673867998016,92.08194918373601,b
452.1776594459454,112.05053232793131,b
456.1141029491759,94.88945677764008,b
471.03274807583983,111.27469712903587,b
504.16709985078893,106.14155944139054,b
460.20632024042555,94.92081862767657,b
481.28072373299295,120.24493122497614,b
441.7276431091885,124.2598668182938,b
510.53057196403165,79.15957765451896,b
508.35588878562885,78.9124387728138,b
498.6386631200199,83.44121313463381,b
462.87697765041895,57.36718826587054,b
519.2625056769332,92.2514906953167,b
465.43103024692,78.18786088332104,b
503.62085253004176,70.89552075913883,b
482.75498996101345,54.64417902736483,b
507.4329259292331,100.27829447026653,b
481.4583672238276,105.81778601188233,b
461.79125727667116,119.00929216765564,b
533.0590648648252,66.14403788890093,b
476.2761526830365,48.59699642297835,b
517.0307731980264,132.63099236587186,b
491.8385242422158,126.16516283520701,b
508.56937582855716,76.12028758204963,b
498.2446115195557,109.08083580487971,b
507.55348633600187,87.35796758536833,b
523.8755361325188,47.73791969545937,b
476.045214860567,68.43036848063178,b
504.4011640114951,132.89585439796923,b
508.23305134481967,78.9093750627137,b
508.54950481710637,93.24431347269763,b
495.909647938424,94.2903078532924,b
507.8215262481993,150.2450036972691,b
531.7512674881586,93.07260875741207,b
526.6768435615082,92.62756234749344,b
473.99571927967366,81.13139831236691,b
515.2886380622824,78.59245597212646,b
502.72453697269816,118.52329314438634,b
485.3439447567515,51.61692612313237,b
537.0867420466124,88.8302608195259,b
508.46032701860673,72.79852945067506,b
504.8686058989695,48.74283160574413,b
532.9391976021894,111.11130873187881,b
531.858494682833,82.41779568279037,b
548.7280618134001,99.99487277489231,b
493.08648021790464,57.394892173111145,b
518.0534196752533,54.280892869579645,b
503.29404170635394,26.10245997800871,b
507.3280930511064,86.25985473078913,b
520.775724656927,92.35841796690278,b
521.9693660836133,54.9686550811972,b
521.7595836344769,60.10192594783706,b
459.80749034543095,57.50056675494113,b
478.80879062714087,93.70582107908024,b
524.6843540608861,75.36869545741405,b
509.6306358389423,72.1680056713754,b
493.3755958153274,70.03145554355746,b
533.2515755482636,25.4355077506263,b
483.22846027248653,63.559191650047296,b
500.8539164817378,68.99992326890123,b
421.6651487396088,47.077237597030546,b
473.0775679816883,44.42372811732264,b
493.0367449153065,70.64835868622094,b
484.2870978127052,68.84195816983663,b
464.76895548101436,42.80911016778168,b
446.7980565711944,39.00040186827209,b
414.8305255258152,66.79124881127274,b
440.1002784170003,36.38975329825007,b
433.294833224535,75.39636782342791,b
412.827477759321,75.04200501433098,b
461.69948096238534,56.44906092996689,b
427.54256871115876,21.9198888181661,b
475.0701810511714,47.53718182404208,b
405.9975605948338,145.5246759831025,b
453.9294086063375,36.68634055985933,b
440.4392116850493,63.132009443594484,b
391.4832145764267,94.89062277947704,b
457.84105787275007,83.20678208572417,b
458.6811777724906,40.976573291286854,b
418.79060847555775,66.69171335052653,b
486.67322947764035,56.13609212374007,b
422.45302278528527,86.33516118793756,b
424.3186132503103,79.05895603070599,b
446.31901642533614,76.40210639026395,b
468.86346769194984,55.449905526432076,b
436.0519936063196,36.405904054003656,b
418.7503603218633,88.21929040283061,b
471.57044099864197,56.968469126061336,b
440.53059963318765,60.29381818687523,b
424.6441833948306,79.18437144526331,b
446.4400436000318,22.05283489253685,b
460.48108650478287,68.25150680267058,b
458.29113463105307,96.58149441257012,b
369.77242195941125,77.44892874017114,b
398.8643691784745,22.815009451427045,b
397.5954204588811,72.76099635248323,b
446.3631376718199,63.61911468706995,b
431.13031601457664,81.64693719700227,b
176.8975468793373,515.0804780017105,a
198.96539107707258,490.10983210453526,a
225.33565210166014,511.25181478242826,a
220.7500056270332,502.42315879646156,a
241.58614718093872,471.75511772493144,a
190.44652657170764,465.47016713867254,a
218.00622650149768,460.0579786279584,a
235.0886207475023,490.2890860078999,a
206.19772112600762,481.7305859794171,a
239.9300080679291,463.00456085037536,a
275.9436105480445,471.97531320250675,a
214.31171193066777,460.7016654357308,a
199.32731616014996,467.31768900412317,a
244.42048518919913,428.73865204249046,a
251.60833272139178,452.9823320719671,a
217.7394273561849,503.45180707577936,a
268.8072212979644,468.3150491442994,a
273.4164575941454,501.7528615480019,a
223.63820629534933,497.5054745229839,a
214.35491425802718,489.89492350560715,a
270.80454941015415,474.23679139888895,a
269.7418393813211,462.7004319604355,a
283.65334743839765,496.8853473391914,a
302.0752639597472,507.19957364116885,a
325.6828477057915,472.91837036806146,a
276.8774702051222,440.95861725258567,a
296.371854615876,474.0428089855069,a
295.8927056564362,469.424478701259,a
325.75434810953954,509.70759508424317,a
271.35721487964054,459.24261230262675,a
282.6747000572746,525.1974264860136,a
258.93408080624147,465.75283921481974,a
323.07144432639194,513.971701745209,a
325.18351921928894,494.5719401446036,a
291.4729181454952,448.6514344389036,a
326.1277220468463,456.2477689552558,a
273.3543255977085,531.6523767667414,a
285.48945986419017,515.0162303205872,a
309.4169775767627,437.150305497051,a
254.27585922032443,498.4712448064187,a
286.9879430505199,490.42044330761064,a
314.2254515502957,435.69329715628186,a
331.12679657475013,479.6371699432271,a
275.34831544530886,420.03861120031684,a
277.6887291768171,525.8822229917889,a
304.1771272651402,516.2990124960103,a
324.7900514444447,516.2439920219258,a
327.33500672557017,440.3398785132827,a
329.06058607311235,449.19390304163466,a
304.64767203401027,497.2717274905085,a
310.2435564422686,451.9941255709317,a
333.0829557335368,486.55554247254787,a
352.46802920550874,472.60524768738395,a
324.6327282820972,504.9449378471329,a
328.8248432640382,494.8887177800681,a
301.461002624885,514.9513034689637,a
349.54300969756946,449.0197163047803,a
296.6376880445114,504.36912360050275,a
333.61326676704635,439.61388866090937,a
282.4777099710972,432.34567084175256,a
374.2120429691546,465.75156711191835,a
507.9341981588111,495.6319497950345,a
557.6166073591763,482.776316108936,a
575.3556396889035,462.7805976635124,a
576.3654553015283,477.28615749655955,a
642.7316568794425,480.8509586333923,a
617.8457531663988,491.969665755599,a
596.6219714381068,489.2502211185462,a
608.2533897382652,465.86183093986733,a
612.512182890804,430.5768092559248,a
576.7390157148008,488.4007618449624,a
630.591419871376,467.70602519251975,a
573.9714640547433,469.83368652820604,a
611.6964579022264,482.2146567462439,a
558.8457589441159,474.2136782052552,a
611.9557110515044,474.10882056190565,a
562.6792687495765,460.68968180893916,a
656.847165923431,512.9800610491322,a
630.7760508883613,493.33270878903903,a
606.49320541633,466.66751120585377,a
622.3609932286016,458.33221722250244,a
605.0980536483604,472.0390745948296,a
672.4638437772672,479.05425789354734,a
666.8490021776967,479.17392547034535,a
667.1955340002297,474.3713894801362,a
663.5932482556833,510.8612703700528,a
622.4954255298532,493.3843410648542,a
638.7803377149721,465.1649831001708,a
620.9473349308494,483.14536314334237,a
666.0038755113262,450.4267860229702,a
633.2985083030344,475.29172848837095,a
614.9874432851948,463.84887793877346,a
625.1704322370961,499.75598196379735,a
633.1655499373059,434.16440938512915,a
628.261671438978,451.4563611909262,a
630.5055232246376,467.0995721050953,a
688.4338179984163,494.29467504052406,a
670.1988106728609,476.2906352873505,a
689.4684059999953,470.55073369628076,a
651.7097330740937,443.311596047491,a
672.6147594433,490.56518157361467,a
695.3373487233799,512.600514188579,a
660.6071208011738,493.4826598287674,a
627.2776953953164,520.8007962389282,a
693.4526204426151,491.1320733687038,a
666.7168746838606,442.61706230989546,a
689.1075599136127,501.21872949086753,a
661.8425859576854,465.70905870779114,a
705.9297224198948,466.2863952817189,a
699.968684604365,440.1248122328644,a
691.8213600987197,476.45557399614853,a
665.3012676605421,473.5676593935418,a
683.7713519304165,460.49379270104953,a
694.9864103002039,436.36684261925154,a
658.4739799416699,435.9419169616731,a
623.1498484206877,394.1716028592662,a
675.9032008009431,474.6817734233647,a
676.9600220137768,462.4328195724897,a
727.4688874817527,448.0749547697244,a
660.3198094272167,474.70693245342403,a
737.8305577209338,473.90248651606214,a
721.5241908960073,440.2636193388646,a
693.8297164426145,403.04811479335876,a
715.9437220942818,475.4601016617354,a
710.3939614927236,436.68157371290613,a
749.2778973296095,482.10043261694847,a
703.2148736277499,505.61648510390336,a
661.8886265909301,449.1730490414966,a
647.3597693470442,501.12514647160674,a
712.2491161705151,464.77131968403006,a
645.4202153085528,480.4347182688508,a
649.5168954427057,428.44797845787195,a
635.95894083445,436.8465637226821,a
631.3671739659338,471.9230321242216,a
641.0347069512426,494.4435660126835,a
657.2807597923712,473.01496710600196,a
623.4574624524121,402.67266300322376,a
611.8931720642968,470.60184871989605,a
601.7127727918081,453.5588433992309,a
652.0288954914856,500.16175064675383,a
627.7808393855813,477.69815167171487,a
592.178084308679,461.8377042331297,a
605.1094631905489,477.0639957263222,a
613.4476919176448,457.92199549533876,a
598.3822442386829,441.0535503230508,a
609.5486311953424,480.3348231675582,a
610.667281775083,458.5976140614601,a
639.7670492917439,472.8965456968561,a
549.0116198944722,491.04345624931096,a
640.5535238971055,496.89715504579146,a
622.4066703476451,441.8298893178727,a
577.2227624718685,430.52665129851,a
583.1223444582316,482.30400291303,a
545.5792719657464,488.44644012679976,a
543.1848523739715,456.4592279790084,a
589.3041519098756,458.3387241120946,a
592.0734080474322,448.80677265710733,a
555.7341389354716,416.64560570789456,a
548.0571619858295,483.08776974778243,a
527.8707388047529,448.6358090708102,a
571.1974895883294,434.2564117121868,a
566.4063696216742,463.634568799606,a
556.8051783571154,450.1898730178915,a
536.4032526381039,471.3335382156295,a
235.59601111628626,481.9904415743159,a
289.0533865989171,508.45448833408074,a
251.6309717064912,517.3273979530136,a
226.36637185955541,530.0186112603252,a
255.65804562533694,525.9435904532987,a
216.46056650346918,482.94274874741853,a
249.77298888246304,506.13061368012364,a
286.04951473801344,490.2549727980063,a
241.3314611149601,429.7184327423597,a
270.5395191020182,458.7832250157614,a
295.9092584913846,490.9742069800292,a
261.97467306339655,499.64644870311696,a
260.4294122503866,534.7427901933411,a
274.1299968294308,475.2253980993403,a
291.1493939631098,467.25367273314987,a
302.5281079078632,461.90714043178076,a
284.63765996363605,501.71985710872923,a
298.4431401908227,476.5921795964421,a
278.78498658279017,486.11223838741876,a
276.64245910291885,504.3664473335193,a
324.0194918383954,509.05093624015166,a
302.5654299932183,488.38883606330717,a
295.1019494928515,453.7954144502104,a
260.65961462097306,416.3251373258622,a
298.2625862834677,482.73948648745545,a
263.67271521071706,462.52086367562316,a
305.8493816269305,515.7645496254178,a
261.7086469696607,479.25238154310733,a
300.83865381860113,500.3305826935861,a
303.7386597560159,443.72595954236624,a
309.44139453627474,467.3880779822162,a
351.9745598778372,486.60247731439375,a
299.946295293413,449.7072023177526,a
267.38658920842806,476.07521655125754,a
309.20898386981673,470.75113946438813,a
347.63419162448866,471.44286503512717,a
351.25545384432087,469.45474403564504,a
306.5773391312732,463.6566969180527,a
341.26193167363704,477.1560456065916,a
280.1337572754899,458.0192746447923,a
298.4167026231047,496.19141965552467,a
293.66622109605555,468.79540648890554,a
290.07292049577495,486.11344698085435,a
288.31110523367266,486.3668351509298,a
276.78849577614415,492.35681173313225,a
258.8287095999781,492.7219373460647,a
238.16197811400994,454.9922942926032,a
283.0642754512968,448.53398616335716,a
269.3965662529484,478.864704721547,a
224.40137196823764,464.4960650726422,a
285.95051778197745,463.97897860784485,a
45.349581416433914,66.3526358974608,b
112.15955264499968,99.7240038202919,b
66.32053055658038,48.95992648748398,b
59.07667468032736,115.4602003312134,b
89.454624947772,105.96343904162796,b
40.544872135118915,71.156303674137,b
86.1516077736108,61.23772884971987,b
19.195656077856825,101.95836595891751,b
44.91479918189317,92.94989489893851,b
31.257853704624033,81.0253267465938,b
85.5053093376469,84.21933211297318,b
73.48510493405043,45.689107162571645,b
80.1867274884675,100.83149750957949,b
86.78029098841091,71.40648677312123,b
84.73163670336433,100.24272174257283,b
99.53996486382755,32.719737466537424,b
118.87574760490142,39.47690133095523,b
89.69554249559341,52.90862102158428,b
116.11495514366504,33.2684103749844,b
78.40528533475265,45.27210632634518,b
75.81916633740342,75.63986956899026,b
121.7907053744565,52.73974787843309,b
143.40860117890156,63.13361973338067,b
114.08656144255819,29.043309689399848,b
126.66680453913787,68.5187461463018,b
116.35204299732135,80.15839616880834,b
101.73420796604856,89.64904570728976,b
154.84625756564805,74.08499803867022,b
130.3255793001525,38.504271562752365,b
124.12495599476456,49.787150318532554,b
128.7271558702133,59.295333189674466,b
126.36436757013249,83.07307263554384,b
140.0224966936556,71.33953569521316,b
151.36558024584275,51.269117184516745,b
103.92939347275518,68.64613494634159,b
134.35506480423481,35.8991290919069,b
138.9421545565047,85.54525039821658,b
93.02370822786226,79.84289347804963,b
109.56610907305917,76.45421391311999,b
101.73504548613934,67.71472303430227,b
147.84759656309757,101.13542964659013,b
88.66086075954428,63.62578931967249,b
78.71134366632819,38.02784954411476,b
78.84894794658783,26.347518989767025,b
55.87055175846153,63.045137230855005,b
88.10761713194162,76.95781428800018,b
95.78921135326064,49.73674352262486,b
68.92290651025733,36.468616169006964,b
100.23758694959716,87.28628896503369,b
121.60691574434233,38.75988463600453,b
60.12743090174822,79.632358666159,b
89.66472160120443,38.180086112861545,b
